FacturaID,ProductoID,PrecioUnitario,Cantidad,Descuento,ProductoID.1,ProductoNombre,ProveedorID,CategoriaID,CantidadPorUnidad,PrecioUnitario.1,UnidadesStock,UnidadesPedidas,NivelReorden,Discontinuado,Cantidad_z,PrecioUnitario_z,Descuento_z
10766,7,30.0,35,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,0.5882439187931042,0.12680809219796071,-0.673216465940181
10790,7,30.0,3,0.15000001,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-1.0944050209767844,0.12680809219796071,1.12467872821285
10833,7,30.0,20,0.1,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.20049777172403102,0.12680809219796071,0.5253802502553921
10858,7,30.0,5,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.9892394622411662,0.12680809219796071,-0.673216465940181
10908,7,30.0,20,0.05,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.20049777172403102,0.12680809219796071,-0.07391810784239443
10909,7,30.0,12,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.6211600066665032,0.12680809219796071,-0.673216465940181
10940,7,30.0,8,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.8314911241377392,0.12680809219796071,-0.673216465940181
10958,7,30.0,6,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.9366566828733572,0.12680809219796071,-0.673216465940181
10962,7,30.0,45,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,1.1140717124711943,0.12680809219796071,-0.673216465940181
10979,7,30.0,18,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.30566333045964905,0.12680809219796071,-0.673216465940181
10982,7,30.0,20,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.20049777172403102,0.12680809219796071,-0.673216465940181
10987,7,30.0,60,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,1.9028134029883297,0.12680809219796071,-0.673216465940181
10988,7,30.0,60,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,1.9028134029883297,0.12680809219796071,-0.673216465940181
11001,7,30.0,60,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,1.9028134029883297,0.12680809219796071,-0.673216465940181
11010,7,30.0,20,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.20049777172403102,0.12680809219796071,-0.673216465940181
11023,7,30.0,4,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-1.0418222416089753,0.12680809219796071,-0.673216465940181
11056,7,30.0,40,0.0,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,0.8511578156321493,0.12680809219796071,-0.673216465940181
11071,7,30.0,15,0.05,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-0.4634116685630761,0.12680809219796071,-0.07391810784239443
11077,7,30.0,1,0.05,7,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30.0,15,0,10,0,-1.1995705797124023,0.12680809219796071,-0.07391810784239443
10252,60,27.2,40,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.8511578156321493,0.032912942147771615,-0.673216465940181
10283,60,27.2,35,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.5882439187931042,0.032912942147771615,-0.673216465940181
10284,60,27.2,20,0.25,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.20049777172403102,0.032912942147771615,2.3232753245487516
10294,60,27.2,21,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.147914992356222,0.032912942147771615,-0.673216465940181
10357,60,27.2,8,0.2,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.8314911241377392,0.032912942147771615,1.7239769664509652
10359,60,27.2,80,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,2.95446899034451,0.032912942147771615,-0.07391810784239443
10361,60,27.2,55,0.1,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.6398995061492845,0.032912942147771615,0.5253802502553921
10372,60,27.2,70,0.25,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,2.42864119666642,0.032912942147771615,2.3232753245487516
10380,60,27.2,6,0.1,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.9366566828733572,0.032912942147771615,0.5253802502553921
10384,60,27.2,15,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.4634116685630761,0.032912942147771615,-0.673216465940181
10385,60,27.2,20,0.2,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.20049777172403102,0.032912942147771615,1.7239769664509652
10419,60,27.2,60,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.9028134029883297,0.032912942147771615,-0.07391810784239443
10464,60,27.2,20,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.20049777172403102,0.032912942147771615,-0.673216465940181
10481,60,27.2,40,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.8511578156321493,0.032912942147771615,-0.673216465940181
10512,60,34.0,12,0.15000001,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.6211600066665032,0.260944020841088,1.12467872821285
10515,60,34.0,84,0.15000001,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,3.164800107815746,0.260944020841088,1.12467872821285
10519,60,34.0,10,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.7263255654021212,0.260944020841088,-0.07391810784239443
10536,60,34.0,35,0.25,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.5882439187931042,0.260944020841088,2.3232753245487516
10583,60,34.0,24,0.15000001,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.009833345747205048,0.260944020841088,1.12467872821285
10605,60,34.0,70,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,2.42864119666642,0.260944020841088,-0.07391810784239443
10611,60,34.0,15,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.4634116685630761,0.260944020841088,-0.673216465940181
10612,60,34.0,40,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.8511578156321493,0.260944020841088,-0.673216465940181
10625,60,34.0,10,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.7263255654021212,0.260944020841088,-0.673216465940181
10626,60,34.0,20,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.20049777172403102,0.260944020841088,-0.673216465940181
10653,60,34.0,20,0.1,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.20049777172403102,0.260944020841088,0.5253802502553921
10657,60,34.0,30,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.32533002195405913,0.260944020841088,-0.673216465940181
10658,60,34.0,55,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.6398995061492845,0.260944020841088,-0.07391810784239443
10684,60,34.0,30,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.32533002195405913,0.260944020841088,-0.673216465940181
10709,60,34.0,10,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.7263255654021212,0.260944020841088,-0.673216465940181
10728,60,34.0,15,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.4634116685630761,0.260944020841088,-0.673216465940181
10742,60,34.0,50,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.3769856093102395,0.260944020841088,-0.673216465940181
10768,60,34.0,15,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.4634116685630761,0.260944020841088,-0.673216465940181
10829,60,34.0,21,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.147914992356222,0.260944020841088,-0.673216465940181
10830,60,34.0,30,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.32533002195405913,0.260944020841088,-0.673216465940181
10836,60,34.0,60,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.9028134029883297,0.260944020841088,-0.673216465940181
10847,60,34.0,45,0.2,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.1140717124711943,0.260944020841088,1.7239769664509652
10895,60,34.0,100,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,4.006124577700691,0.260944020841088,-0.673216465940181
10917,60,34.0,10,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.7263255654021212,0.260944020841088,-0.673216465940181
10918,60,34.0,25,0.25,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.062416125115014064,0.260944020841088,2.3232753245487516
10938,60,34.0,49,0.25,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.3244028299424304,0.260944020841088,2.3232753245487516
10954,60,34.0,24,0.15000001,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.009833345747205048,0.260944020841088,1.12467872821285
10963,60,34.0,2,0.15000001,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-1.1469878003445932,0.260944020841088,1.12467872821285
10995,60,34.0,4,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-1.0418222416089753,0.260944020841088,-0.673216465940181
11009,60,34.0,9,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.7789083447699302,0.260944020841088,-0.673216465940181
11012,60,34.0,36,0.05,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.6408266981609132,0.260944020841088,-0.07391810784239443
11056,60,34.0,50,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,1.3769856093102395,0.260944020841088,-0.673216465940181
11058,60,34.0,21,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.147914992356222,0.260944020841088,-0.673216465940181
11059,60,34.0,35,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,0.5882439187931042,0.260944020841088,-0.673216465940181
11060,60,34.0,4,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-1.0418222416089753,0.260944020841088,-0.673216465940181
11061,60,34.0,15,0.0,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-0.4634116685630761,0.260944020841088,-0.673216465940181
11077,60,34.0,2,0.06,60,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,-1.1469878003445932,0.260944020841088,0.045941563777162825
10418,61,22.8,16,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.41082888919526706,-0.11463657935966831,-0.673216465940181
10440,61,22.8,90,0.15000001,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,3.4802967840226002,-0.11463657935966831,1.12467872821285
10455,61,22.8,25,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,0.062416125115014064,-0.11463657935966831,-0.673216465940181
10504,61,28.5,25,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,0.062416125115014064,0.076507118956788,-0.673216465940181
10513,61,28.5,15,0.2,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.4634116685630761,0.076507118956788,1.7239769664509652
10530,61,28.5,20,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.20049777172403102,0.076507118956788,-0.673216465940181
10550,61,28.5,10,0.1,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.7263255654021212,0.076507118956788,0.5253802502553921
10595,61,28.5,120,0.25,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,5.057780165056871,0.076507118956788,2.3232753245487516
10642,61,28.5,20,0.2,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.20049777172403102,0.076507118956788,1.7239769664509652
10716,61,28.5,10,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.7263255654021212,0.076507118956788,-0.673216465940181
10724,61,28.5,5,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.9892394622411662,0.076507118956788,-0.673216465940181
10735,61,28.5,20,0.1,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.20049777172403102,0.076507118956788,0.5253802502553921
10769,61,28.5,20,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.20049777172403102,0.076507118956788,-0.673216465940181
10814,61,28.5,30,0.15000001,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,0.32533002195405913,0.076507118956788,1.12467872821285
10880,61,28.5,30,0.2,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,0.32533002195405913,0.076507118956788,1.7239769664509652
10906,61,28.5,15,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.4634116685630761,0.076507118956788,-0.673216465940181
10910,61,28.5,5,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.9892394622411662,0.076507118956788,-0.673216465940181
10933,61,28.5,30,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,0.32533002195405913,0.076507118956788,-0.673216465940181
10990,61,28.5,66,0.15000001,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,2.2183100791951835,0.076507118956788,1.12467872821285
10998,61,28.5,7,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.8840739035055483,0.076507118956788,-0.673216465940181
11034,61,28.5,6,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.9366566828733572,0.076507118956788,-0.673216465940181
11042,61,28.5,4,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-1.0418222416089753,0.076507118956788,-0.673216465940181
11052,61,28.5,10,0.2,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-0.7263255654021212,0.076507118956788,1.7239769664509652
11058,61,28.5,4,0.0,61,Sirop d'�rable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,-1.0418222416089753,0.076507118956788,-0.673216465940181
10260,62,39.4,15,0.25,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.4634116685630761,0.44202752450930965,2.3232753245487516
10277,62,39.4,12,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.6211600066665032,0.44202752450930965,-0.673216465940181
10286,62,39.4,40,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.8511578156321493,0.44202752450930965,-0.673216465940181
10298,62,39.4,15,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.4634116685630761,0.44202752450930965,-0.673216465940181
10307,62,39.4,10,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.44202752450930965,-0.673216465940181
10310,62,39.4,5,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.9892394622411662,0.44202752450930965,-0.673216465940181
10314,62,39.4,25,0.1,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.062416125115014064,0.44202752450930965,0.5253802502553921
10316,62,39.4,70,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,2.42864119666642,0.44202752450930965,-0.673216465940181
10339,62,39.4,28,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.2201644632184411,0.44202752450930965,-0.673216465940181
10389,62,39.4,20,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.44202752450930965,-0.673216465940181
10394,62,39.4,10,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.44202752450930965,-0.673216465940181
10408,62,39.4,35,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.5882439187931042,0.44202752450930965,-0.673216465940181
10413,62,39.4,40,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.8511578156321493,0.44202752450930965,-0.673216465940181
10449,62,39.4,35,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.5882439187931042,0.44202752450930965,-0.673216465940181
10505,62,49.3,3,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-1.0944050209767844,0.7740139479010496,-0.673216465940181
10546,62,49.3,40,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.8511578156321493,0.7740139479010496,-0.673216465940181
10554,62,49.3,20,0.05,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.7740139479010496,-0.07391810784239443
10560,62,49.3,15,0.25,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.4634116685630761,0.7740139479010496,2.3232753245487516
10562,62,49.3,10,0.1,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.7740139479010496,0.5253802502553921
10574,62,49.3,10,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.7740139479010496,-0.673216465940181
10599,62,49.3,10,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.7740139479010496,-0.673216465940181
10606,62,49.3,10,0.2,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.7740139479010496,1.7239769664509652
10627,62,49.3,15,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.4634116685630761,0.7740139479010496,-0.673216465940181
10633,62,49.3,80,0.15000001,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,2.95446899034451,0.7740139479010496,1.12467872821285
10671,62,49.3,10,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7263255654021212,0.7740139479010496,-0.673216465940181
10691,62,49.3,48,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,1.2718200505746213,0.7740139479010496,-0.673216465940181
10718,62,49.3,20,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.7740139479010496,-0.673216465940181
10746,62,49.3,9,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.7789083447699302,0.7740139479010496,-0.673216465940181
10757,62,49.3,30,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.32533002195405913,0.7740139479010496,-0.673216465940181
10769,62,49.3,15,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.4634116685630761,0.7740139479010496,-0.673216465940181
10779,62,49.3,20,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.7740139479010496,-0.673216465940181
10798,62,49.3,2,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-1.1469878003445932,0.7740139479010496,-0.673216465940181
10802,62,49.3,5,0.25,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.9892394622411662,0.7740139479010496,2.3232753245487516
10816,62,49.3,20,0.05,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.7740139479010496,-0.07391810784239443
10817,62,49.3,25,0.15000001,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.062416125115014064,0.7740139479010496,1.12467872821285
10822,62,49.3,3,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-1.0944050209767844,0.7740139479010496,-0.673216465940181
10852,62,49.3,50,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,1.3769856093102395,0.7740139479010496,-0.673216465940181
10861,62,49.3,3,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-1.0944050209767844,0.7740139479010496,-0.673216465940181
10872,62,49.3,20,0.05,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.20049777172403102,0.7740139479010496,-0.07391810784239443
10902,62,49.3,6,0.15000001,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.9366566828733572,0.7740139479010496,1.12467872821285
10904,62,49.3,35,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.5882439187931042,0.7740139479010496,-0.673216465940181
10932,62,49.3,14,0.1,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.5159944479308851,0.7740139479010496,0.5253802502553921
10941,62,49.3,30,0.25,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.32533002195405913,0.7740139479010496,2.3232753245487516
10949,62,49.3,60,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,1.9028134029883297,0.7740139479010496,-0.673216465940181
10966,62,49.3,12,0.15000001,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.6211600066665032,0.7740139479010496,1.12467872821285
10988,62,49.3,40,0.1,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,0.8511578156321493,0.7740139479010496,0.5253802502553921
11027,62,49.3,21,0.25,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.147914992356222,0.7740139479010496,2.3232753245487516
11044,62,49.3,12,0.0,62,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,-0.6211600066665032,0.7740139479010496,-0.673216465940181
10278,63,35.1,8,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.8314911241377392,0.297831401217948,-0.673216465940181
10293,63,35.1,5,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.9892394622411662,0.297831401217948,-0.673216465940181
10324,63,35.1,80,0.15000001,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,2.95446899034451,0.297831401217948,1.12467872821285
10379,63,35.1,16,0.1,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.41082888919526706,0.297831401217948,0.5253802502553921
10402,63,35.1,65,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,2.165727299827375,0.297831401217948,-0.673216465940181
10429,63,35.1,35,0.25,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.5882439187931042,0.297831401217948,2.3232753245487516
10575,63,43.9,6,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.9366566828733572,0.5929304442328278,-0.673216465940181
10596,63,43.9,24,0.2,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.009833345747205048,0.5929304442328278,1.7239769664509652
10692,63,43.9,20,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.20049777172403102,0.5929304442328278,-0.673216465940181
10747,63,43.9,9,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.7789083447699302,0.5929304442328278,-0.673216465940181
10789,63,43.9,30,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.32533002195405913,0.5929304442328278,-0.673216465940181
10921,63,43.9,40,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.8511578156321493,0.5929304442328278,-0.673216465940181
10974,63,43.9,10,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.7263255654021212,0.5929304442328278,-0.673216465940181
10977,63,43.9,20,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.20049777172403102,0.5929304442328278,-0.673216465940181
10979,63,43.9,35,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.5882439187931042,0.5929304442328278,-0.673216465940181
11029,63,43.9,12,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,-0.6211600066665032,0.5929304442328278,-0.673216465940181
11041,63,43.9,30,0.0,63,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,0.32533002195405913,0.5929304442328278,-0.673216465940181
10344,8,32.0,70,0.25,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,2.42864119666642,0.19387605651952433,2.3232753245487516
10345,8,32.0,70,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,2.42864119666642,0.19387605651952433,-0.673216465940181
10511,8,40.0,10,0.15000001,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,-0.7263255654021212,0.4621479138057788,1.12467872821285
10522,8,40.0,24,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,0.009833345747205048,0.4621479138057788,-0.673216465940181
10695,8,40.0,10,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,-0.7263255654021212,0.4621479138057788,-0.673216465940181
10709,8,40.0,40,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,0.8511578156321493,0.4621479138057788,-0.673216465940181
10786,8,40.0,30,0.2,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,0.32533002195405913,0.4621479138057788,1.7239769664509652
10829,8,40.0,20,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,-0.20049777172403102,0.4621479138057788,-0.673216465940181
10893,8,40.0,30,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,0.32533002195405913,0.4621479138057788,-0.673216465940181
10975,8,40.0,16,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,-0.41082888919526706,0.4621479138057788,-0.673216465940181
10978,8,40.0,20,0.15000001,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,-0.20049777172403102,0.4621479138057788,1.12467872821285
11007,8,40.0,30,0.0,8,Northwoods Cranberry Sauce,3,2,12 - 12 oz jars,40.0,6,0,0,0,0.32533002195405913,0.4621479138057788,-0.673216465940181
