ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock,dias
21,6,0.0,1996-07-16,1996-07-22,Venezuela,Chartreuse verte,69,6.0
24,60,0.0,1996-09-04,1996-09-10,France,Chartreuse verte,69,6.0
35,30,0.1,1996-09-13,1996-10-09,USA,Chartreuse verte,69,26.0
28,4,0.0,1996-10-07,1996-10-14,Germany,Chartreuse verte,69,7.0
29,50,0.15000001,1996-11-06,1996-11-08,Brazil,Chartreuse verte,69,2.0
44,54,0.1,1996-11-22,1996-12-03,Germany,Chartreuse verte,69,11.0
14,20,0.15000001,1996-12-09,1996-12-13,UK,Chartreuse verte,69,4.0
42,6,0.0,1997-02-13,1997-02-20,Sweden,Chartreuse verte,69,7.0
60,20,0.0,1997-02-24,1997-03-03,Finland,Chartreuse verte,69,7.0
53,20,0.25,1997-03-17,1997-03-25,Portugal,Chartreuse verte,69,8.0
60,10,0.0,1997-04-16,1997-05-13,Germany,Chartreuse verte,69,27.0
71,10,0.0,1997-06-23,1997-06-30,USA,Chartreuse verte,69,7.0
62,5,0.0,1997-07-29,1997-08-01,Germany,Chartreuse verte,69,3.0
73,21,0.25,1997-08-25,1997-09-02,Germany,Chartreuse verte,69,8.0
1,20,0.0,1997-08-27,1997-09-03,Brazil,Chartreuse verte,69,7.0
29,20,0.1,1997-09-02,1997-09-11,Sweden,Chartreuse verte,69,9.0
64,3,0.2,1997-09-09,1997-09-15,Ireland,Chartreuse verte,69,6.0
55,16,0.0,1997-12-02,1997-12-09,Sweden,Chartreuse verte,69,7.0
76,130,0.1,1997-12-03,1997-12-08,Austria,Chartreuse verte,69,5.0
75,2,0.15000001,1997-12-18,1997-12-22,Italy,Chartreuse verte,69,4.0
2,21,0.0,1998-01-12,1998-02-06,France,Chartreuse verte,69,25.0
33,28,0.0,1998-01-13,1998-01-21,Brazil,Chartreuse verte,69,8.0
12,10,0.2,1998-01-19,1998-02-16,Venezuela,Chartreuse verte,69,28.0
13,80,0.05,1998-02-02,1998-02-12,Germany,Chartreuse verte,69,10.0
26,45,0.0,1998-02-18,1998-02-23,Austria,Chartreuse verte,69,5.0
62,8,0.15000001,1998-02-20,1998-02-26,Venezuela,Chartreuse verte,69,6.0
7,30,0.0,1998-03-26,1998-04-10,Sweden,Chartreuse verte,69,15.0
18,20,0.0,1998-05-04,1998-05-06,Mexico,Chartreuse verte,69,2.0
51,2,0.05,1998-05-06,,USA,Chartreuse verte,69,
75,50,0.0,1996-07-29,1996-08-06,Germany,Boston Crab Meat,123,8.0
4,60,0.05,1996-08-05,1996-08-12,Germany,Boston Crab Meat,123,7.0
5,40,0.2,1996-08-20,1996-08-26,Germany,Boston Crab Meat,123,6.0
22,10,0.0,1996-09-09,1996-09-17,Germany,Boston Crab Meat,123,8.0
4,40,0.1,1996-09-11,1996-09-18,Spain,Boston Crab Meat,123,7.0
58,4,0.0,1996-11-06,1996-11-08,Brazil,Boston Crab Meat,123,2.0
11,2,0.1,1997-01-07,1997-01-13,Brazil,Boston Crab Meat,123,6.0
50,50,0.25,1997-01-30,1997-02-07,Canada,Boston Crab Meat,123,8.0
56,20,0.0,1997-02-17,1997-02-24,Argentina,Boston Crab Meat,123,7.0
45,20,0.0,1997-03-05,1997-03-14,Denmark,Boston Crab Meat,123,9.0
65,21,0.0,1997-03-13,1997-03-21,Mexico,Boston Crab Meat,123,8.0
72,10,0.0,1997-03-21,1997-04-10,USA,Boston Crab Meat,123,20.0
18,10,0.0,1997-03-24,1997-04-01,UK,Boston Crab Meat,123,8.0
69,5,0.0,1997-04-07,1997-04-11,Venezuela,Boston Crab Meat,123,4.0
70,25,0.2,1997-04-30,1997-05-06,Germany,Boston Crab Meat,123,6.0
2,15,0.1,1997-05-02,1997-05-23,France,Boston Crab Meat,123,21.0
40,10,0.2,1997-05-12,1997-05-14,Germany,Boston Crab Meat,123,2.0
21,10,0.1,1997-05-13,1997-05-21,Mexico,Boston Crab Meat,123,8.0
61,50,0.0,1997-06-18,1997-06-25,Sweden,Boston Crab Meat,123,7.0
28,2,0.0,1997-06-19,1997-06-30,USA,Boston Crab Meat,123,11.0
39,42,0.0,1997-07-22,1997-07-25,USA,Boston Crab Meat,123,3.0
46,60,0.0,1997-08-22,1997-08-26,Venezuela,Boston Crab Meat,123,4.0
18,70,0.05,1997-09-05,1997-09-08,Germany,Boston Crab Meat,123,3.0
43,24,0.05,1997-09-05,1997-09-10,Brazil,Boston Crab Meat,123,5.0
46,30,0.05,1997-09-10,1997-10-03,France,Boston Crab Meat,123,23.0
18,20,0.0,1997-09-26,1997-09-30,Germany,Boston Crab Meat,123,4.0
36,6,0.0,1997-11-04,1997-11-11,Brazil,Boston Crab Meat,123,7.0
1,50,0.2,1997-11-17,1997-11-24,Denmark,Boston Crab Meat,123,7.0
10,40,0.0,1997-11-20,1997-11-28,USA,Boston Crab Meat,123,8.0
71,3,0.0,1997-11-25,1997-11-27,Italy,Boston Crab Meat,123,2.0
77,1,0.0,1997-12-31,1998-01-30,Italy,Boston Crab Meat,123,30.0
19,30,0.0,1998-01-02,1998-01-08,Venezuela,Boston Crab Meat,123,6.0
39,60,0.15000001,1998-01-06,1998-01-13,Germany,Boston Crab Meat,123,7.0
22,25,0.0,1998-01-16,1998-01-23,Sweden,Boston Crab Meat,123,7.0
24,12,0.0,1998-02-10,1998-02-12,Finland,Boston Crab Meat,123,2.0
28,91,0.0,1998-02-18,1998-02-23,Austria,Boston Crab Meat,123,5.0
72,20,0.0,1998-03-02,1998-03-04,Venezuela,Boston Crab Meat,123,2.0
30,10,0.0,1998-03-26,1998-04-23,Belgium,Boston Crab Meat,123,28.0
53,10,0.0,1998-04-06,1998-04-08,USA,Boston Crab Meat,123,2.0
54,5,0.2,1998-04-21,1998-04-30,Belgium,Boston Crab Meat,123,9.0
19,40,0.1,1998-04-30,1998-05-06,Ireland,Boston Crab Meat,123,6.0
22,10,0.0,1996-07-08,1996-07-12,Brazil,Jack's New England Clam Chowder,85,4.0
30,16,0.25,1996-07-19,1996-07-29,Germany,Jack's New England Clam Chowder,85,10.0
42,25,0.15000001,1996-07-24,1996-08-23,Sweden,Jack's New England Clam Chowder,85,30.0
16,10,0.0,1996-09-27,1996-10-08,USA,Jack's New England Clam Chowder,85,11.0
60,20,0.0,1996-10-01,1996-10-04,UK,Jack's New England Clam Chowder,85,3.0
4,12,0.05,1996-10-29,1996-11-08,France,Jack's New England Clam Chowder,85,10.0
39,13,0.0,1996-11-11,1996-11-20,Austria,Jack's New England Clam Chowder,85,9.0
54,8,0.1,1996-12-11,1996-12-13,Brazil,Jack's New England Clam Chowder,85,2.0
41,25,0.2,1997-01-10,1997-01-21,Canada,Jack's New England Clam Chowder,85,11.0
14,30,0.0,1997-02-12,1997-02-21,Sweden,Jack's New England Clam Chowder,85,9.0
44,20,0.0,1997-04-03,1997-04-11,Canada,Jack's New England Clam Chowder,85,8.0
47,80,0.1,1997-04-24,1997-05-01,Ireland,Jack's New England Clam Chowder,85,7.0
15,10,0.0,1997-04-29,1997-05-02,Argentina,Jack's New England Clam Chowder,85,3.0
41,6,0.1,1997-05-01,1997-05-30,UK,Jack's New England Clam Chowder,85,29.0
46,14,0.0,1997-05-26,1997-06-02,Germany,Jack's New England Clam Chowder,85,7.0
47,12,0.05,1997-06-05,1997-06-13,France,Jack's New England Clam Chowder,85,8.0
56,9,0.05,1997-06-26,1997-07-01,Germany,Jack's New England Clam Chowder,85,5.0
60,20,0.2,1997-09-03,1997-09-11,Italy,Jack's New England Clam Chowder,85,8.0
21,24,0.0,1997-09-04,1997-09-15,USA,Jack's New England Clam Chowder,85,11.0
40,120,0.0,1997-09-23,1997-10-16,USA,Jack's New England Clam Chowder,85,23.0
60,4,0.0,1997-09-29,1997-10-03,Brazil,Jack's New England Clam Chowder,85,4.0
77,42,0.0,1997-10-21,1997-10-29,USA,Jack's New England Clam Chowder,85,8.0
31,12,0.0,1997-10-31,1997-11-05,Brazil,Jack's New England Clam Chowder,85,5.0
40,12,0.0,1997-11-11,1997-11-18,France,Jack's New England Clam Chowder,85,7.0
70,35,0.0,1997-11-19,1997-11-26,Austria,Jack's New England Clam Chowder,85,7.0
20,30,0.05,1997-12-08,1997-12-12,Denmark,Jack's New England Clam Chowder,85,4.0
39,10,0.0,1997-12-16,1997-12-24,Sweden,Jack's New England Clam Chowder,85,8.0
58,20,0.05,1997-12-23,1998-01-01,Germany,Jack's New England Clam Chowder,85,9.0
68,14,0.0,1997-12-24,1998-01-08,UK,Jack's New England Clam Chowder,85,15.0
40,20,0.0,1998-01-05,1998-01-14,France,Jack's New England Clam Chowder,85,9.0
42,20,0.0,1998-01-07,1998-01-12,Italy,Jack's New England Clam Chowder,85,5.0
51,12,0.0,1998-01-09,1998-01-30,Sweden,Jack's New England Clam Chowder,85,21.0
10,14,0.0,1998-02-16,1998-02-18,France,Jack's New England Clam Chowder,85,2.0
56,30,0.0,1998-02-23,1998-02-26,Venezuela,Jack's New England Clam Chowder,85,3.0
65,5,0.0,1998-02-26,1998-03-10,Norway,Jack's New England Clam Chowder,85,12.0
51,6,0.05,1998-03-16,1998-04-07,Switzerland,Jack's New England Clam Chowder,85,22.0
59,24,0.0,1998-03-19,1998-04-08,Venezuela,Jack's New England Clam Chowder,85,20.0
76,6,0.0,1998-03-24,1998-03-27,France,Jack's New England Clam Chowder,85,3.0
29,4,0.0,1998-03-31,1998-04-02,Brazil,Jack's New England Clam Chowder,85,2.0
65,35,0.25,1998-04-01,1998-04-10,Sweden,Jack's New England Clam Chowder,85,9.0
69,20,0.05,1998-04-03,1998-04-10,Germany,Jack's New England Clam Chowder,85,7.0
71,28,0.1,1998-04-10,1998-04-15,Venezuela,Jack's New England Clam Chowder,85,5.0
31,30,0.1,1998-04-30,1998-05-06,Ireland,Jack's New England Clam Chowder,85,6.0
55,12,0.0,1998-05-01,1998-05-04,USA,Jack's New England Clam Chowder,85,3.0
64,9,0.0,1998-05-04,1998-05-06,Germany,Jack's New England Clam Chowder,85,2.0
36,40,0.0,1998-05-05,,Austria,Jack's New England Clam Chowder,85,
23,3,0.0,1998-05-06,,USA,Jack's New England Clam Chowder,85,
46,10,0.0,1996-07-04,1996-07-16,France,Singaporean Hokkien Fried Mee,26,12.0
67,2,0.0,1996-09-19,1996-10-23,Ireland,Singaporean Hokkien Fried Mee,26,34.0
73,6,0.0,1996-09-20,1996-09-26,France,Singaporean Hokkien Fried Mee,26,6.0
75,10,0.2,1996-10-17,1996-10-21,Canada,Singaporean Hokkien Fried Mee,26,4.0
16,9,0.0,1996-11-04,1996-11-11,Germany,Singaporean Hokkien Fried Mee,26,7.0
62,40,0.05,1997-01-03,1997-01-08,Italy,Singaporean Hokkien Fried Mee,26,5.0
65,50,0.0,1997-03-04,1997-03-06,Belgium,Singaporean Hokkien Fried Mee,26,2.0
38,20,0.05,1997-04-01,1997-04-11,Canada,Singaporean Hokkien Fried Mee,26,10.0
71,30,0.0,1997-04-07,1997-04-11,Venezuela,Singaporean Hokkien Fried Mee,26,4.0
16,20,0.0,1997-04-24,1997-05-01,Ireland,Singaporean Hokkien Fried Mee,26,7.0
42,28,0.15000001,1997-06-17,1997-07-04,Austria,Singaporean Hokkien Fried Mee,26,17.0
43,100,0.2,1997-07-03,1997-07-10,Germany,Singaporean Hokkien Fried Mee,26,7.0
23,5,0.0,1997-08-08,1997-08-14,Mexico,Singaporean Hokkien Fried Mee,26,6.0
14,20,0.0,1997-09-01,1997-09-08,Brazil,Singaporean Hokkien Fried Mee,26,7.0
53,30,0.05,1997-09-10,1997-10-03,France,Singaporean Hokkien Fried Mee,26,23.0
58,6,0.0,1997-09-18,1997-09-19,Finland,Singaporean Hokkien Fried Mee,26,1.0
10,40,0.25,1997-09-24,1997-09-26,USA,Singaporean Hokkien Fried Mee,26,2.0
19,28,0.0,1997-11-19,1997-11-21,Switzerland,Singaporean Hokkien Fried Mee,26,2.0
44,2,0.0,1997-12-05,1997-12-15,Belgium,Singaporean Hokkien Fried Mee,26,10.0
26,12,0.05,1997-12-15,1997-12-18,Austria,Singaporean Hokkien Fried Mee,26,3.0
33,20,0.2,1997-12-15,1998-01-21,Brazil,Singaporean Hokkien Fried Mee,26,37.0
12,42,0.1,1998-01-21,1998-01-30,Germany,Singaporean Hokkien Fried Mee,26,9.0
33,20,0.0,1998-01-28,1998-02-10,Mexico,Singaporean Hokkien Fried Mee,26,13.0
41,25,0.0,1998-02-11,1998-02-20,USA,Singaporean Hokkien Fried Mee,26,9.0
54,10,0.2,1998-03-03,1998-03-13,France,Singaporean Hokkien Fried Mee,26,10.0
59,40,0.0,1998-04-02,1998-04-10,Germany,Singaporean Hokkien Fried Mee,26,8.0
16,24,0.15000001,1998-04-06,1998-04-16,USA,Singaporean Hokkien Fried Mee,26,10.0
31,14,0.0,1998-04-08,1998-04-13,Portugal,Singaporean Hokkien Fried Mee,26,5.0
42,4,0.0,1998-04-09,1998-04-10,Spain,Singaporean Hokkien Fried Mee,26,1.0
19,30,0.0,1998-04-20,1998-04-24,Belgium,Singaporean Hokkien Fried Mee,26,4.0
21,25,0.0,1996-08-01,1996-08-02,Finland,Ipoh Coffee,17,1.0
64,15,0.0,1996-08-30,1996-09-05,USA,Ipoh Coffee,17,6.0
33,12,0.0,1996-09-10,1996-10-09,Belgium,Ipoh Coffee,17,29.0
66,20,0.0,1996-09-19,1996-10-23,Ireland,Ipoh Coffee,17,34.0
75,24,0.0,1996-09-23,1996-10-03,Germany,Ipoh Coffee,17,10.0
52,40,0.05,1996-10-29,1996-11-08,France,Ipoh Coffee,17,10.0
40,20,0.0,1997-02-26,1997-03-04,Belgium,Ipoh Coffee,17,6.0
47,3,0.0,1997-03-04,1997-03-14,Portugal,Ipoh Coffee,17,10.0
60,15,0.0,1997-03-07,1997-03-12,Germany,Ipoh Coffee,17,5.0
10,15,0.15000001,1997-04-15,1997-04-22,Mexico,Ipoh Coffee,17,7.0
41,60,0.0,1997-05-01,1997-05-07,Sweden,Ipoh Coffee,17,6.0
47,25,0.0,1997-05-08,1997-05-12,Austria,Ipoh Coffee,17,4.0
17,20,0.0,1997-08-25,1997-09-01,Brazil,Ipoh Coffee,17,7.0
26,6,0.0,1997-09-18,1997-09-19,Finland,Ipoh Coffee,17,1.0
9,40,0.0,1997-10-03,1997-10-22,Germany,Ipoh Coffee,17,19.0
29,24,0.0,1997-10-16,1997-10-21,USA,Ipoh Coffee,17,5.0
36,30,0.25,1997-12-01,1997-12-10,Belgium,Ipoh Coffee,17,9.0
10,20,0.15000001,1998-01-05,1998-01-14,France,Ipoh Coffee,17,9.0
28,7,0.0,1998-01-07,1998-01-16,Argentina,Ipoh Coffee,17,9.0
34,9,0.0,1998-01-14,1998-01-23,Norway,Ipoh Coffee,17,9.0
1,5,0.0,1998-01-20,1998-01-29,Mexico,Ipoh Coffee,17,9.0
56,10,0.2,1998-03-03,1998-03-13,France,Ipoh Coffee,17,10.0
77,24,0.25,1998-03-10,1998-03-16,Germany,Ipoh Coffee,17,6.0
1,9,0.0,1998-03-27,1998-04-08,Canada,Ipoh Coffee,17,12.0
29,6,0.0,1998-03-31,1998-04-06,UK,Ipoh Coffee,17,6.0
43,30,0.0,1998-04-14,1998-04-24,UK,Ipoh Coffee,17,10.0
44,30,0.2,1998-04-27,1998-05-01,Brazil,Ipoh Coffee,17,4.0
62,36,0.15000001,1998-05-04,,Brazil,Ipoh Coffee,17,
63,16,0.0,1996-08-12,1996-08-16,Sweden,Gula Malacca,27,4.0
9,21,0.0,1996-08-19,1996-08-27,Germany,Gula Malacca,27,8.0
54,24,0.1,1996-08-27,1996-09-04,Brazil,Gula Malacca,27,8.0
69,77,0.05,1996-11-11,1996-11-20,Austria,Gula Malacca,27,9.0
73,40,0.2,1997-01-10,1997-01-21,Canada,Gula Malacca,27,11.0
7,100,0.05,1997-02-20,1997-02-26,USA,Gula Malacca,27,6.0
59,2,0.15000001,1997-03-10,1997-03-14,USA,Gula Malacca,27,4.0
70,15,0.15000001,1997-03-31,1997-04-08,Portugal,Gula Malacca,27,8.0
8,9,0.0,1997-04-25,1997-05-05,Mexico,Gula Malacca,27,10.0
12,40,0.0,1997-05-28,1997-06-06,Portugal,Gula Malacca,27,9.0
24,10,0.0,1997-06-06,1997-06-09,Sweden,Gula Malacca,27,3.0
17,21,0.0,1997-06-23,1997-06-30,Mexico,Gula Malacca,27,7.0
46,10,0.0,1997-08-07,1997-08-19,USA,Gula Malacca,27,12.0
19,28,0.1,1997-09-04,1997-09-10,USA,Gula Malacca,27,6.0
35,21,0.0,1997-09-22,1997-09-29,Mexico,Gula Malacca,27,7.0
58,24,0.0,1997-10-03,1997-10-22,Germany,Gula Malacca,27,19.0
70,50,0.05,1997-10-29,1997-10-31,Germany,Gula Malacca,27,2.0
11,16,0.0,1997-11-18,1997-11-27,Germany,Gula Malacca,27,9.0
17,10,0.0,1997-12-25,1998-01-14,Venezuela,Gula Malacca,27,20.0
29,16,0.2,1998-01-14,1998-01-19,France,Gula Malacca,27,5.0
65,18,0.25,1998-03-12,1998-03-13,Canada,Gula Malacca,27,1.0
70,6,0.15000001,1998-03-26,1998-04-23,Belgium,Gula Malacca,27,28.0
47,12,0.0,1998-04-20,1998-04-27,USA,Gula Malacca,27,7.0
1,15,0.0,1998-04-22,1998-05-01,Brazil,Gula Malacca,27,9.0
34,15,0.2,1996-12-19,1996-12-20,UK,Rogede sild,5,1.0
68,30,0.1,1997-03-05,1997-03-14,Denmark,Rogede sild,5,9.0
71,21,0.0,1997-04-10,1997-04-29,Mexico,Rogede sild,5,19.0
59,100,0.15000001,1997-05-27,1997-05-30,Germany,Rogede sild,5,3.0
71,20,0.0,1997-08-20,1997-09-01,Venezuela,Rogede sild,5,12.0
76,110,0.0,1997-10-22,1997-10-24,USA,Rogede sild,5,2.0
3,40,0.2,1997-11-13,1997-11-25,USA,Rogede sild,5,12.0
76,40,0.15000001,1997-11-21,1997-11-24,Finland,Rogede sild,5,3.0
2,4,0.0,1997-11-25,1997-11-27,Italy,Rogede sild,5,2.0
59,27,0.05,1997-12-15,1997-12-18,Austria,Rogede sild,5,3.0
73,36,0.2,1998-01-22,1998-02-10,USA,Rogede sild,5,19.0
4,15,0.0,1998-02-19,1998-02-27,Belgium,Rogede sild,5,8.0
24,30,0.0,1998-03-17,1998-03-20,Venezuela,Rogede sild,5,3.0
48,20,0.0,1998-04-09,1998-04-10,Spain,Rogede sild,5,1.0
31,15,0.15000001,1996-08-22,1996-08-28,Brazil,Spegesild,95,6.0
32,30,0.0,1996-10-08,1996-10-10,USA,Spegesild,95,2.0
16,45,0.0,1996-12-23,1996-12-26,Austria,Spegesild,95,3.0
43,28,0.1,1996-12-26,1997-01-03,Venezuela,Spegesild,95,8.0
59,2,0.25,1997-01-16,1997-01-28,Denmark,Spegesild,95,12.0
55,20,0.0,1997-01-28,1997-02-04,Italy,Spegesild,95,7.0
57,5,0.0,1997-02-05,1997-02-11,France,Spegesild,95,6.0
70,10,0.2,1997-02-21,1997-02-25,France,Spegesild,95,4.0
5,20,0.05,1997-02-27,1997-02-28,France,Spegesild,95,1.0
36,5,0.0,1997-03-06,1997-03-13,Brazil,Spegesild,95,7.0
8,9,0.15000001,1997-04-21,1997-04-24,Brazil,Spegesild,95,3.0
51,2,0.25,1997-08-25,1997-09-02,Germany,Spegesild,95,8.0
60,21,0.1,1997-08-25,1997-09-01,Brazil,Spegesild,95,7.0
19,45,0.0,1997-09-04,1997-09-15,USA,Spegesild,95,11.0
47,60,0.0,1997-09-16,1997-09-18,Germany,Spegesild,95,2.0
19,18,0.0,1997-10-08,1997-10-14,USA,Spegesild,95,6.0
41,24,0.0,1997-10-22,1997-10-24,USA,Spegesild,95,2.0
53,28,0.05,1997-11-17,1997-11-21,UK,Spegesild,95,4.0
53,35,0.0,1998-01-05,1998-01-09,Brazil,Spegesild,95,4.0
56,21,0.0,1998-02-09,1998-02-12,France,Spegesild,95,3.0
10,15,0.0,1998-03-11,1998-03-19,UK,Spegesild,95,8.0
26,9,0.0,1998-03-23,1998-03-30,Brazil,Spegesild,95,7.0
45,20,0.25,1998-04-03,1998-04-13,Venezuela,Spegesild,95,10.0
46,25,0.0,1998-04-06,1998-04-14,Sweden,Spegesild,95,8.0
2,3,0.0,1998-04-13,,Argentina,Spegesild,95,
17,30,0.15000001,1998-05-06,,Switzerland,Spegesild,95,
47,3,0.02,1998-05-06,,USA,Spegesild,95,
56,16,0.2,1996-10-17,1996-10-21,Canada,Zaanse koeken,36,4.0
58,55,0.0,1997-01-17,1997-01-24,Germany,Zaanse koeken,36,7.0
10,30,0.25,1997-01-30,1997-02-07,Canada,Zaanse koeken,36,8.0
71,30,0.0,1997-03-20,1997-03-24,France,Zaanse koeken,36,4.0
21,6,0.15000001,1997-04-21,1997-04-24,Brazil,Zaanse koeken,36,3.0
51,25,0.0,1997-06-04,1997-06-10,UK,Zaanse koeken,36,6.0
61,15,0.0,1997-07-01,1997-07-10,Brazil,Zaanse koeken,36,9.0
21,6,0.1,1997-09-04,1997-09-10,USA,Zaanse koeken,36,6.0
54,10,0.0,1997-09-04,1997-09-15,USA,Zaanse koeken,36,11.0
69,40,0.0,1997-09-26,1997-09-30,Germany,Zaanse koeken,36,4.0
12,15,0.0,1997-09-29,1997-10-03,Brazil,Zaanse koeken,36,4.0
16,12,0.0,1997-10-09,1997-10-13,Germany,Zaanse koeken,36,4.0
36,5,0.0,1997-10-20,1997-10-23,Italy,Zaanse koeken,36,3.0
62,50,0.25,1997-10-22,1997-10-27,USA,Zaanse koeken,36,5.0
18,30,0.25,1997-11-26,1997-11-28,France,Zaanse koeken,36,2.0
30,30,0.0,1997-12-02,1997-12-09,Sweden,Zaanse koeken,36,7.0
54,40,0.25,1998-01-16,1998-01-23,Sweden,Zaanse koeken,36,7.0
35,21,0.1,1998-02-06,1998-03-03,Sweden,Zaanse koeken,36,25.0
71,5,0.0,1998-03-05,1998-03-18,Spain,Zaanse koeken,36,13.0
44,14,0.0,1998-03-17,1998-03-20,Germany,Zaanse koeken,36,3.0
2,30,0.0,1998-03-26,1998-04-10,Sweden,Zaanse koeken,36,15.0
31,70,0.15000001,1997-01-03,1997-01-09,Austria,Chocolade,15,6.0
68,15,0.1,1997-02-21,1997-02-26,UK,Chocolade,15,5.0
75,15,0.15000001,1997-04-15,1997-04-22,Mexico,Chocolade,15,7.0
26,6,0.1,1997-07-18,1997-07-29,Portugal,Chocolade,15,11.0
10,24,0.0,1997-10-14,1997-11-07,Brazil,Chocolade,15,24.0
61,8,0.15000001,1998-01-05,1998-01-14,France,Chocolade,15,9.0
41,40,0.0,1996-07-10,1996-07-16,Brazil,Maxilaku,10,6.0
52,15,0.0,1996-08-27,1996-09-03,Brazil,Maxilaku,10,7.0
55,30,0.0,1996-09-12,1996-09-17,Mexico,Maxilaku,10,5.0
4,35,0.0,1996-11-22,1996-12-02,France,Maxilaku,10,10.0
11,30,0.0,1997-01-01,1997-01-16,UK,Maxilaku,10,15.0
17,30,0.05,1997-01-03,1997-01-08,Italy,Maxilaku,10,5.0
56,21,0.15000001,1997-02-25,1997-02-28,Germany,Maxilaku,10,3.0
59,24,0.0,1997-03-20,1997-03-25,Brazil,Maxilaku,10,5.0
30,25,0.0,1997-04-08,1997-04-16,Venezuela,Maxilaku,10,8.0
40,6,0.0,1997-05-16,1997-05-23,UK,Maxilaku,10,7.0
55,25,0.05,1997-07-18,1997-08-08,USA,Maxilaku,10,21.0
60,18,0.0,1997-07-28,1997-08-01,USA,Maxilaku,10,4.0
1,4,0.15000001,1997-12-30,1998-01-07,UK,Maxilaku,10,8.0
21,42,0.1,1998-02-04,1998-02-23,Brazil,Maxilaku,10,19.0
50,15,0.0,1998-02-06,1998-03-03,Sweden,Maxilaku,10,25.0
16,20,0.15000001,1998-02-11,1998-02-20,USA,Maxilaku,10,9.0
31,10,0.0,1998-02-26,1998-03-04,Finland,Maxilaku,10,6.0
65,28,0.0,1998-03-11,1998-03-18,Italy,Maxilaku,10,7.0
21,40,0.0,1998-03-23,1998-04-02,Germany,Maxilaku,10,10.0
51,2,0.0,1998-04-13,,Argentina,Maxilaku,10,
76,60,0.0,1998-04-21,,Venezuela,Maxilaku,10,
14,15,0.1,1996-11-11,1996-12-03,France,Valkoinen suklaa,65,22.0
28,15,0.0,1996-12-16,1996-12-18,UK,Valkoinen suklaa,65,2.0
52,40,0.0,1997-01-29,1997-02-07,Ireland,Valkoinen suklaa,65,9.0
6,25,0.0,1997-03-05,1997-03-14,Denmark,Valkoinen suklaa,65,9.0
30,25,0.05,1997-08-19,1997-08-26,Brazil,Valkoinen suklaa,65,7.0
76,40,0.0,1997-11-04,1997-11-14,Venezuela,Valkoinen suklaa,65,10.0
61,20,0.1,1997-11-24,1997-12-03,Switzerland,Valkoinen suklaa,65,9.0
77,24,0.0,1998-03-03,1998-03-09,UK,Valkoinen suklaa,65,6.0
65,9,0.0,1998-03-13,1998-03-19,Spain,Valkoinen suklaa,65,6.0
75,22,0.0,1998-05-05,,Austria,Valkoinen suklaa,65,
13,40,0.0,1996-07-05,1996-07-10,Germany,Manjimup Dried Apples,20,5.0
41,35,0.15000001,1996-07-08,1996-07-12,Brazil,Manjimup Dried Apples,20,4.0
16,2,0.1,1996-08-27,1996-09-04,Brazil,Manjimup Dried Apples,20,8.0
36,48,0.2,1996-10-22,1996-10-24,Ireland,Manjimup Dried Apples,20,2.0
52,20,0.0,1996-11-25,1996-11-28,France,Manjimup Dried Apples,20,3.0
28,18,0.15000001,1996-12-27,1997-01-02,Portugal,Manjimup Dried Apples,20,6.0
35,18,0.0,1997-03-12,1997-03-19,UK,Manjimup Dried Apples,20,7.0
45,3,0.0,1997-03-24,1997-04-01,UK,Manjimup Dried Apples,20,8.0
56,25,0.0,1997-03-26,1997-04-02,Venezuela,Manjimup Dried Apples,20,7.0
2,6,0.0,1997-05-14,1997-05-19,Switzerland,Manjimup Dried Apples,20,5.0
3,48,0.15000001,1997-05-27,1997-05-30,Germany,Manjimup Dried Apples,20,3.0
60,20,0.2,1997-06-02,1997-06-04,USA,Manjimup Dried Apples,20,2.0
72,20,0.0,1997-06-04,1997-06-10,UK,Manjimup Dried Apples,20,6.0
46,50,0.0,1997-06-06,1997-06-09,Sweden,Manjimup Dried Apples,20,3.0
40,3,0.0,1997-06-12,1997-06-17,Ireland,Manjimup Dried Apples,20,5.0
18,15,0.0,1997-08-15,1997-08-21,France,Manjimup Dried Apples,20,6.0
44,20,0.05,1997-09-10,1997-10-03,France,Manjimup Dried Apples,20,23.0
59,20,0.0,1997-09-11,1997-09-17,USA,Manjimup Dried Apples,20,6.0
72,28,0.0,1997-10-17,1997-11-20,Brazil,Manjimup Dried Apples,20,34.0
13,7,0.0,1997-10-24,1997-10-27,Argentina,Manjimup Dried Apples,20,3.0
42,30,0.05,1997-11-06,1997-11-14,Switzerland,Manjimup Dried Apples,20,8.0
62,28,0.0,1997-12-02,1997-12-09,Sweden,Manjimup Dried Apples,20,7.0
69,120,0.05,1997-12-15,1997-12-18,Austria,Manjimup Dried Apples,20,3.0
31,10,0.1,1997-12-26,1998-01-05,UK,Manjimup Dried Apples,20,10.0
41,30,0.25,1997-12-29,1998-01-02,Denmark,Manjimup Dried Apples,20,4.0
63,6,0.0,1998-01-08,1998-01-15,USA,Manjimup Dried Apples,20,7.0
69,4,0.25,1998-01-21,1998-01-26,France,Manjimup Dried Apples,20,5.0
23,3,0.0,1998-01-29,1998-02-04,France,Manjimup Dried Apples,20,6.0
40,2,0.0,1998-02-04,1998-02-13,Poland,Manjimup Dried Apples,20,9.0
56,40,0.0,1998-03-13,1998-03-19,Spain,Manjimup Dried Apples,20,6.0
