ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock
52,8,0,1/14/1998 0:00,1/23/1998 0:00,Norway,Steeleye Stout,20
58,6,0,1/16/1998 0:00,1/21/1998 0:00,Austria,Steeleye Stout,20
35,25,0.1,1/21/1998 0:00,1/30/1998 0:00,Germany,Steeleye Stout,20
61,4,0,2/2/1998 0:00,2/9/1998 0:00,UK,Steeleye Stout,20
69,30,0,2/4/1998 0:00,2/23/1998 0:00,Brazil,Steeleye Stout,20
56,3,0,2/4/1998 0:00,2/13/1998 0:00,Poland,Steeleye Stout,20
63,10,0,3/3/1998 0:00,3/9/1998 0:00,Denmark,Steeleye Stout,20
75,40,0,3/18/1998 0:00,3/27/1998 0:00,Venezuela,Steeleye Stout,20
24,15,0.15000001,4/6/1998 0:00,4/16/1998 0:00,USA,Steeleye Stout,20
57,60,0,4/20/1998 0:00,4/24/1998 0:00,Belgium,Steeleye Stout,20
65,24,0,4/21/1998 0:00,0000-00-00 00:00:00,Venezuela,Steeleye Stout,20
27,18,0.05,4/23/1998 0:00,4/24/1998 0:00,Germany,Steeleye Stout,20
71,25,0,7/12/1996 0:00,7/15/1996 0:00,Switzerland,Inlagd Sill,112
62,30,0,8/1/1996 0:00,8/2/1996 0:00,Finland,Inlagd Sill,112
54,40,0.25,9/5/1996 0:00,9/11/1996 0:00,Ireland,Inlagd Sill,112
73,12,0,9/24/1996 0:00,10/4/1996 0:00,Germany,Inlagd Sill,112
13,20,0,10/24/1996 0:00,10/29/1996 0:00,Germany,Inlagd Sill,112
59,40,0.2,10/30/1996 0:00,11/4/1996 0:00,Germany,Inlagd Sill,112
77,20,0.05,11/20/1996 0:00,11/27/1996 0:00,France,Inlagd Sill,112
22,6,0.2,12/3/1996 0:00,12/24/1996 0:00,France,Inlagd Sill,112
49,5,0.1,1/7/1997 0:00,1/13/1997 0:00,Brazil,Inlagd Sill,112
48,30,0,5/2/1997 0:00,5/23/1997 0:00,France,Inlagd Sill,112
76,30,0.1,5/5/1997 0:00,5/7/1997 0:00,Germany,Inlagd Sill,112
16,60,0,5/23/1997 0:00,6/2/1997 0:00,UK,Inlagd Sill,112
59,25,0,6/10/1997 0:00,6/24/1997 0:00,Brazil,Inlagd Sill,112
60,21,0.25,7/25/1997 0:00,8/6/1997 0:00,France,Inlagd Sill,112
71,55,0,7/28/1997 0:00,8/1/1997 0:00,USA,Inlagd Sill,112
4,15,0,8/26/1997 0:00,9/2/1997 0:00,Brazil,Inlagd Sill,112
55,30,0,9/15/1997 0:00,9/22/1997 0:00,Denmark,Inlagd Sill,112
62,6,0.25,9/30/1997 0:00,10/30/1997 0:00,Ireland,Inlagd Sill,112
7,5,0,10/17/1997 0:00,11/5/1997 0:00,USA,Inlagd Sill,112
17,40,0,10/27/1997 0:00,10/29/1997 0:00,Germany,Inlagd Sill,112
33,6,0,11/12/1997 0:00,11/17/1997 0:00,France,Inlagd Sill,112
40,20,0.2,11/27/1997 0:00,12/2/1997 0:00,USA,Inlagd Sill,112
72,30,0,12/18/1997 0:00,12/22/1997 0:00,Italy,Inlagd Sill,112
56,50,0.25,1/19/1998 0:00,1/23/1998 0:00,Venezuela,Inlagd Sill,112
1,20,0,2/18/1998 0:00,2/20/1998 0:00,Germany,Inlagd Sill,112
10,25,0.15000001,3/4/1998 0:00,3/13/1998 0:00,Brazil,Inlagd Sill,112
21,30,0.2,3/9/1998 0:00,3/18/1998 0:00,USA,Inlagd Sill,112
36,40,0,3/30/1998 0:00,4/3/1998 0:00,USA,Inlagd Sill,112
1,18,0.25,4/8/1998 0:00,4/10/1998 0:00,Spain,Inlagd Sill,112
2,16,0,4/10/1998 0:00,4/13/1998 0:00,UK,Inlagd Sill,112
60,35,0,4/17/1998 0:00,4/23/1998 0:00,USA,Inlagd Sill,112
10,1,0,7/18/1996 0:00,7/25/1996 0:00,Mexico,Gravad lax,11
36,28,0,10/24/1996 0:00,10/29/1996 0:00,Germany,Gravad lax,11
49,10,0,1/8/1997 0:00,1/14/1997 0:00,France,Gravad lax,11
60,18,0.1,5/1/1997 0:00,5/30/1997 0:00,UK,Gravad lax,11
76,60,0.2,1/22/1998 0:00,2/10/1998 0:00,USA,Gravad lax,11
13,8,0,3/20/1998 0:00,4/8/1998 0:00,Switzerland,Gravad lax,11
75,20,0.05,10/15/1996 0:00,10/23/1996 0:00,USA,C�te de Blaye,17
11,20,0.05,11/11/1996 0:00,11/20/1996 0:00,Austria,C�te de Blaye,17
21,50,0.2,11/13/1996 0:00,11/25/1996 0:00,Austria,C�te de Blaye,17
39,10,0,11/22/1996 0:00,12/2/1996 0:00,France,C�te de Blaye,17
55,40,0.25,12/4/1996 0:00,12/9/1996 0:00,Brazil,C�te de Blaye,17
38,50,0,1/16/1997 0:00,1/28/1997 0:00,Denmark,C�te de Blaye,17
56,49,0.2,1/23/1997 0:00,1/27/1997 0:00,Canada,C�te de Blaye,17
70,30,0,3/19/1997 0:00,3/21/1997 0:00,USA,C�te de Blaye,17
71,15,0,4/25/1997 0:00,5/5/1997 0:00,Mexico,C�te de Blaye,17
59,30,0,5/19/1997 0:00,6/13/1997 0:00,Germany,C�te de Blaye,17
6,4,0.1,5/19/1997 0:00,5/29/1997 0:00,Brazil,C�te de Blaye,17
56,15,0.05,7/31/1997 0:00,8/5/1997 0:00,USA,C�te de Blaye,17
68,15,0.1,9/17/1997 0:00,9/26/1997 0:00,Sweden,C�te de Blaye,17
21,5,0,12/18/1997 0:00,12/19/1997 0:00,Brazil,C�te de Blaye,17
22,10,0,12/30/1997 0:00,1/9/1998 0:00,USA,C�te de Blaye,17
24,30,0.05,1/6/1998 0:00,2/4/1998 0:00,USA,C�te de Blaye,17
52,30,0,1/6/1998 0:00,1/13/1998 0:00,Germany,C�te de Blaye,17
19,2,0,1/13/1998 0:00,2/4/1998 0:00,Argentina,C�te de Blaye,17
23,8,0,1/14/1998 0:00,1/23/1998 0:00,Norway,C�te de Blaye,17
70,60,0.05,2/2/1998 0:00,2/12/1998 0:00,Germany,C�te de Blaye,17
71,40,0,2/16/1998 0:00,2/23/1998 0:00,USA,C�te de Blaye,17
2,5,0,3/20/1998 0:00,3/24/1998 0:00,France,C�te de Blaye,17
68,60,0,3/27/1998 0:00,4/2/1998 0:00,Brazil,C�te de Blaye,17
14,25,0,4/17/1998 0:00,4/23/1998 0:00,USA,C�te de Blaye,17
19,42,0,7/10/1996 0:00,7/16/1996 0:00,Brazil,Chartreuse verte,69
21,6,0,7/16/1996 0:00,7/22/1996 0:00,Venezuela,Chartreuse verte,69
24,60,0,9/4/1996 0:00,9/10/1996 0:00,France,Chartreuse verte,69
35,30,0.1,9/13/1996 0:00,10/9/1996 0:00,USA,Chartreuse verte,69
28,4,0,10/7/1996 0:00,10/14/1996 0:00,Germany,Chartreuse verte,69
29,50,0.15000001,11/6/1996 0:00,11/8/1996 0:00,Brazil,Chartreuse verte,69
44,54,0.1,11/22/1996 0:00,12/3/1996 0:00,Germany,Chartreuse verte,69
14,20,0.15000001,12/9/1996 0:00,12/13/1996 0:00,UK,Chartreuse verte,69
42,6,0,2/13/1997 0:00,2/20/1997 0:00,Sweden,Chartreuse verte,69
60,20,0,2/24/1997 0:00,3/3/1997 0:00,Finland,Chartreuse verte,69
53,20,0.25,3/17/1997 0:00,3/25/1997 0:00,Portugal,Chartreuse verte,69
60,10,0,4/16/1997 0:00,5/13/1997 0:00,Germany,Chartreuse verte,69
71,10,0,6/23/1997 0:00,6/30/1997 0:00,USA,Chartreuse verte,69
62,5,0,7/29/1997 0:00,8/1/1997 0:00,Germany,Chartreuse verte,69
73,21,0.25,8/25/1997 0:00,9/2/1997 0:00,Germany,Chartreuse verte,69
1,20,0,8/27/1997 0:00,9/3/1997 0:00,Brazil,Chartreuse verte,69
29,20,0.1,9/2/1997 0:00,9/11/1997 0:00,Sweden,Chartreuse verte,69
64,3,0.2,9/9/1997 0:00,9/15/1997 0:00,Ireland,Chartreuse verte,69
55,16,0,12/2/1997 0:00,12/9/1997 0:00,Sweden,Chartreuse verte,69
76,130,0.1,12/3/1997 0:00,12/8/1997 0:00,Austria,Chartreuse verte,69
75,2,0.15000001,12/18/1997 0:00,12/22/1997 0:00,Italy,Chartreuse verte,69
2,21,0,1/12/1998 0:00,2/6/1998 0:00,France,Chartreuse verte,69
33,28,0,1/13/1998 0:00,1/21/1998 0:00,Brazil,Chartreuse verte,69
12,10,0.2,1/19/1998 0:00,2/16/1998 0:00,Venezuela,Chartreuse verte,69
13,80,0.05,2/2/1998 0:00,2/12/1998 0:00,Germany,Chartreuse verte,69
26,45,0,2/18/1998 0:00,2/23/1998 0:00,Austria,Chartreuse verte,69
62,8,0.15000001,2/20/1998 0:00,2/26/1998 0:00,Venezuela,Chartreuse verte,69
7,30,0,3/26/1998 0:00,4/10/1998 0:00,Sweden,Chartreuse verte,69
18,20,0,5/4/1998 0:00,5/6/1998 0:00,Mexico,Chartreuse verte,69
51,2,0.05,5/6/1998 0:00,0000-00-00 00:00:00,USA,Chartreuse verte,69
75,50,0,7/29/1996 0:00,8/6/1996 0:00,Germany,Boston Crab Meat,123
4,60,0.05,8/5/1996 0:00,8/12/1996 0:00,Germany,Boston Crab Meat,123
5,40,0.2,8/20/1996 0:00,8/26/1996 0:00,Germany,Boston Crab Meat,123
22,10,0,9/9/1996 0:00,9/17/1996 0:00,Germany,Boston Crab Meat,123
4,40,0.1,9/11/1996 0:00,9/18/1996 0:00,Spain,Boston Crab Meat,123
58,4,0,11/6/1996 0:00,11/8/1996 0:00,Brazil,Boston Crab Meat,123
11,2,0.1,1/7/1997 0:00,1/13/1997 0:00,Brazil,Boston Crab Meat,123
50,50,0.25,1/30/1997 0:00,2/7/1997 0:00,Canada,Boston Crab Meat,123
56,20,0,2/17/1997 0:00,2/24/1997 0:00,Argentina,Boston Crab Meat,123
45,20,0,3/5/1997 0:00,3/14/1997 0:00,Denmark,Boston Crab Meat,123
65,21,0,3/13/1997 0:00,3/21/1997 0:00,Mexico,Boston Crab Meat,123
72,10,0,3/21/1997 0:00,4/10/1997 0:00,USA,Boston Crab Meat,123
18,10,0,3/24/1997 0:00,4/1/1997 0:00,UK,Boston Crab Meat,123
69,5,0,4/7/1997 0:00,4/11/1997 0:00,Venezuela,Boston Crab Meat,123
70,25,0.2,4/30/1997 0:00,5/6/1997 0:00,Germany,Boston Crab Meat,123
2,15,0.1,5/2/1997 0:00,5/23/1997 0:00,France,Boston Crab Meat,123
40,10,0.2,5/12/1997 0:00,5/14/1997 0:00,Germany,Boston Crab Meat,123
21,10,0.1,5/13/1997 0:00,5/21/1997 0:00,Mexico,Boston Crab Meat,123
61,50,0,6/18/1997 0:00,6/25/1997 0:00,Sweden,Boston Crab Meat,123
28,2,0,6/19/1997 0:00,6/30/1997 0:00,USA,Boston Crab Meat,123
39,42,0,7/22/1997 0:00,7/25/1997 0:00,USA,Boston Crab Meat,123
46,60,0,8/22/1997 0:00,8/26/1997 0:00,Venezuela,Boston Crab Meat,123
18,70,0.05,9/5/1997 0:00,9/8/1997 0:00,Germany,Boston Crab Meat,123
43,24,0.05,9/5/1997 0:00,9/10/1997 0:00,Brazil,Boston Crab Meat,123
46,30,0.05,9/10/1997 0:00,10/3/1997 0:00,France,Boston Crab Meat,123
18,20,0,9/26/1997 0:00,9/30/1997 0:00,Germany,Boston Crab Meat,123
36,6,0,11/4/1997 0:00,11/11/1997 0:00,Brazil,Boston Crab Meat,123
1,50,0.2,11/17/1997 0:00,11/24/1997 0:00,Denmark,Boston Crab Meat,123
10,40,0,11/20/1997 0:00,11/28/1997 0:00,USA,Boston Crab Meat,123
71,3,0,11/25/1997 0:00,11/27/1997 0:00,Italy,Boston Crab Meat,123
77,1,0,12/31/1997 0:00,1/30/1998 0:00,Italy,Boston Crab Meat,123
19,30,0,1/2/1998 0:00,1/8/1998 0:00,Venezuela,Boston Crab Meat,123
39,60,0.15000001,1/6/1998 0:00,1/13/1998 0:00,Germany,Boston Crab Meat,123
22,25,0,1/16/1998 0:00,1/23/1998 0:00,Sweden,Boston Crab Meat,123
24,12,0,2/10/1998 0:00,2/12/1998 0:00,Finland,Boston Crab Meat,123
28,91,0,2/18/1998 0:00,2/23/1998 0:00,Austria,Boston Crab Meat,123
72,20,0,3/2/1998 0:00,3/4/1998 0:00,Venezuela,Boston Crab Meat,123
30,10,0,3/26/1998 0:00,4/23/1998 0:00,Belgium,Boston Crab Meat,123
53,10,0,4/6/1998 0:00,4/8/1998 0:00,USA,Boston Crab Meat,123
54,5,0.2,4/21/1998 0:00,4/30/1998 0:00,Belgium,Boston Crab Meat,123
19,40,0.1,4/30/1998 0:00,5/6/1998 0:00,Ireland,Boston Crab Meat,123
22,10,0,7/8/1996 0:00,7/12/1996 0:00,Brazil,Jack's New England Clam Chowder,85
30,16,0.25,7/19/1996 0:00,7/29/1996 0:00,Germany,Jack's New England Clam Chowder,85
42,25,0.15000001,7/24/1996 0:00,8/23/1996 0:00,Sweden,Jack's New England Clam Chowder,85
16,10,0,9/27/1996 0:00,10/8/1996 0:00,USA,Jack's New England Clam Chowder,85
60,20,0,10/1/1996 0:00,10/4/1996 0:00,UK,Jack's New England Clam Chowder,85
4,12,0.05,10/29/1996 0:00,11/8/1996 0:00,France,Jack's New England Clam Chowder,85
39,13,0,11/11/1996 0:00,11/20/1996 0:00,Austria,Jack's New England Clam Chowder,85
54,8,0.1,12/11/1996 0:00,12/13/1996 0:00,Brazil,Jack's New England Clam Chowder,85
41,25,0.2,1/10/1997 0:00,1/21/1997 0:00,Canada,Jack's New England Clam Chowder,85
14,30,0,2/12/1997 0:00,2/21/1997 0:00,Sweden,Jack's New England Clam Chowder,85
44,20,0,4/3/1997 0:00,4/11/1997 0:00,Canada,Jack's New England Clam Chowder,85
47,80,0.1,4/24/1997 0:00,5/1/1997 0:00,Ireland,Jack's New England Clam Chowder,85
15,10,0,4/29/1997 0:00,5/2/1997 0:00,Argentina,Jack's New England Clam Chowder,85
41,6,0.1,5/1/1997 0:00,5/30/1997 0:00,UK,Jack's New England Clam Chowder,85
46,14,0,5/26/1997 0:00,6/2/1997 0:00,Germany,Jack's New England Clam Chowder,85
47,12,0.05,6/5/1997 0:00,6/13/1997 0:00,France,Jack's New England Clam Chowder,85
56,9,0.05,6/26/1997 0:00,7/1/1997 0:00,Germany,Jack's New England Clam Chowder,85
60,20,0.2,9/3/1997 0:00,9/11/1997 0:00,Italy,Jack's New England Clam Chowder,85
21,24,0,9/4/1997 0:00,9/15/1997 0:00,USA,Jack's New England Clam Chowder,85
40,120,0,9/23/1997 0:00,10/16/1997 0:00,USA,Jack's New England Clam Chowder,85
60,4,0,9/29/1997 0:00,10/3/1997 0:00,Brazil,Jack's New England Clam Chowder,85
77,42,0,10/21/1997 0:00,10/29/1997 0:00,USA,Jack's New England Clam Chowder,85
31,12,0,10/31/1997 0:00,11/5/1997 0:00,Brazil,Jack's New England Clam Chowder,85
40,12,0,11/11/1997 0:00,11/18/1997 0:00,France,Jack's New England Clam Chowder,85
70,35,0,11/19/1997 0:00,11/26/1997 0:00,Austria,Jack's New England Clam Chowder,85
20,30,0.05,12/8/1997 0:00,12/12/1997 0:00,Denmark,Jack's New England Clam Chowder,85
39,10,0,12/16/1997 0:00,12/24/1997 0:00,Sweden,Jack's New England Clam Chowder,85
58,20,0.05,12/23/1997 0:00,1/1/1998 0:00,Germany,Jack's New England Clam Chowder,85
68,14,0,12/24/1997 0:00,1/8/1998 0:00,UK,Jack's New England Clam Chowder,85
40,20,0,1/5/1998 0:00,1/14/1998 0:00,France,Jack's New England Clam Chowder,85
42,20,0,1/7/1998 0:00,1/12/1998 0:00,Italy,Jack's New England Clam Chowder,85
51,12,0,1/9/1998 0:00,1/30/1998 0:00,Sweden,Jack's New England Clam Chowder,85
10,14,0,2/16/1998 0:00,2/18/1998 0:00,France,Jack's New England Clam Chowder,85
56,30,0,2/23/1998 0:00,2/26/1998 0:00,Venezuela,Jack's New England Clam Chowder,85
65,5,0,2/26/1998 0:00,3/10/1998 0:00,Norway,Jack's New England Clam Chowder,85
51,6,0.05,3/16/1998 0:00,4/7/1998 0:00,Switzerland,Jack's New England Clam Chowder,85
59,24,0,3/19/1998 0:00,4/8/1998 0:00,Venezuela,Jack's New England Clam Chowder,85
76,6,0,3/24/1998 0:00,3/27/1998 0:00,France,Jack's New England Clam Chowder,85
29,4,0,3/31/1998 0:00,4/2/1998 0:00,Brazil,Jack's New England Clam Chowder,85
65,35,0.25,4/1/1998 0:00,4/10/1998 0:00,Sweden,Jack's New England Clam Chowder,85
69,20,0.05,4/3/1998 0:00,4/10/1998 0:00,Germany,Jack's New England Clam Chowder,85
71,28,0.1,4/10/1998 0:00,4/15/1998 0:00,Venezuela,Jack's New England Clam Chowder,85
31,30,0.1,4/30/1998 0:00,5/6/1998 0:00,Ireland,Jack's New England Clam Chowder,85
55,12,0,5/1/1998 0:00,5/4/1998 0:00,USA,Jack's New England Clam Chowder,85
64,9,0,5/4/1998 0:00,5/6/1998 0:00,Germany,Jack's New England Clam Chowder,85
36,40,0,5/5/1998 0:00,0000-00-00 00:00:00,Austria,Jack's New England Clam Chowder,85
23,3,0,5/6/1998 0:00,0000-00-00 00:00:00,USA,Jack's New England Clam Chowder,85
46,10,0,7/4/1996 0:00,7/16/1996 0:00,France,Singaporean Hokkien Fried Mee,26
67,2,0,9/19/1996 0:00,10/23/1996 0:00,Ireland,Singaporean Hokkien Fried Mee,26
73,6,0,9/20/1996 0:00,9/26/1996 0:00,France,Singaporean Hokkien Fried Mee,26
75,10,0.2,10/17/1996 0:00,10/21/1996 0:00,Canada,Singaporean Hokkien Fried Mee,26
16,9,0,11/4/1996 0:00,11/11/1996 0:00,Germany,Singaporean Hokkien Fried Mee,26
62,40,0.05,1/3/1997 0:00,1/8/1997 0:00,Italy,Singaporean Hokkien Fried Mee,26
65,50,0,3/4/1997 0:00,3/6/1997 0:00,Belgium,Singaporean Hokkien Fried Mee,26
38,20,0.05,4/1/1997 0:00,4/11/1997 0:00,Canada,Singaporean Hokkien Fried Mee,26
71,30,0,4/7/1997 0:00,4/11/1997 0:00,Venezuela,Singaporean Hokkien Fried Mee,26
16,20,0,4/24/1997 0:00,5/1/1997 0:00,Ireland,Singaporean Hokkien Fried Mee,26
42,28,0.15000001,6/17/1997 0:00,7/4/1997 0:00,Austria,Singaporean Hokkien Fried Mee,26
43,100,0.2,7/3/1997 0:00,7/10/1997 0:00,Germany,Singaporean Hokkien Fried Mee,26
23,5,0,8/8/1997 0:00,8/14/1997 0:00,Mexico,Singaporean Hokkien Fried Mee,26
14,20,0,9/1/1997 0:00,9/8/1997 0:00,Brazil,Singaporean Hokkien Fried Mee,26
53,30,0.05,9/10/1997 0:00,10/3/1997 0:00,France,Singaporean Hokkien Fried Mee,26
58,6,0,9/18/1997 0:00,9/19/1997 0:00,Finland,Singaporean Hokkien Fried Mee,26
10,40,0.25,9/24/1997 0:00,9/26/1997 0:00,USA,Singaporean Hokkien Fried Mee,26
19,28,0,11/19/1997 0:00,11/21/1997 0:00,Switzerland,Singaporean Hokkien Fried Mee,26
44,2,0,12/5/1997 0:00,12/15/1997 0:00,Belgium,Singaporean Hokkien Fried Mee,26
26,12,0.05,12/15/1997 0:00,12/18/1997 0:00,Austria,Singaporean Hokkien Fried Mee,26
33,20,0.2,12/15/1997 0:00,1/21/1998 0:00,Brazil,Singaporean Hokkien Fried Mee,26
12,42,0.1,1/21/1998 0:00,1/30/1998 0:00,Germany,Singaporean Hokkien Fried Mee,26
33,20,0,1/28/1998 0:00,2/10/1998 0:00,Mexico,Singaporean Hokkien Fried Mee,26
41,25,0,2/11/1998 0:00,2/20/1998 0:00,USA,Singaporean Hokkien Fried Mee,26
54,10,0.2,3/3/1998 0:00,3/13/1998 0:00,France,Singaporean Hokkien Fried Mee,26
59,40,0,4/2/1998 0:00,4/10/1998 0:00,Germany,Singaporean Hokkien Fried Mee,26
16,24,0.15000001,4/6/1998 0:00,4/16/1998 0:00,USA,Singaporean Hokkien Fried Mee,26
31,14,0,4/8/1998 0:00,4/13/1998 0:00,Portugal,Singaporean Hokkien Fried Mee,26
42,4,0,4/9/1998 0:00,4/10/1998 0:00,Spain,Singaporean Hokkien Fried Mee,26
19,30,0,4/20/1998 0:00,4/24/1998 0:00,Belgium,Singaporean Hokkien Fried Mee,26
21,25,0,8/1/1996 0:00,8/2/1996 0:00,Finland,Ipoh Coffee,17
64,15,0,8/30/1996 0:00,9/5/1996 0:00,USA,Ipoh Coffee,17
33,12,0,9/10/1996 0:00,10/9/1996 0:00,Belgium,Ipoh Coffee,17
66,20,0,9/19/1996 0:00,10/23/1996 0:00,Ireland,Ipoh Coffee,17
75,24,0,9/23/1996 0:00,10/3/1996 0:00,Germany,Ipoh Coffee,17
52,40,0.05,10/29/1996 0:00,11/8/1996 0:00,France,Ipoh Coffee,17
40,20,0,2/26/1997 0:00,3/4/1997 0:00,Belgium,Ipoh Coffee,17
47,3,0,3/4/1997 0:00,3/14/1997 0:00,Portugal,Ipoh Coffee,17
60,15,0,3/7/1997 0:00,3/12/1997 0:00,Germany,Ipoh Coffee,17
10,15,0.15000001,4/15/1997 0:00,4/22/1997 0:00,Mexico,Ipoh Coffee,17
41,60,0,5/1/1997 0:00,5/7/1997 0:00,Sweden,Ipoh Coffee,17
47,25,0,5/8/1997 0:00,5/12/1997 0:00,Austria,Ipoh Coffee,17
17,20,0,8/25/1997 0:00,9/1/1997 0:00,Brazil,Ipoh Coffee,17
26,6,0,9/18/1997 0:00,9/19/1997 0:00,Finland,Ipoh Coffee,17
9,40,0,10/3/1997 0:00,10/22/1997 0:00,Germany,Ipoh Coffee,17
29,24,0,10/16/1997 0:00,10/21/1997 0:00,USA,Ipoh Coffee,17
36,30,0.25,12/1/1997 0:00,12/10/1997 0:00,Belgium,Ipoh Coffee,17
10,20,0.15000001,1/5/1998 0:00,1/14/1998 0:00,France,Ipoh Coffee,17
28,7,0,1/7/1998 0:00,1/16/1998 0:00,Argentina,Ipoh Coffee,17
34,9,0,1/14/1998 0:00,1/23/1998 0:00,Norway,Ipoh Coffee,17
1,5,0,1/20/1998 0:00,1/29/1998 0:00,Mexico,Ipoh Coffee,17
56,10,0.2,3/3/1998 0:00,3/13/1998 0:00,France,Ipoh Coffee,17
77,24,0.25,3/10/1998 0:00,3/16/1998 0:00,Germany,Ipoh Coffee,17
1,9,0,3/27/1998 0:00,4/8/1998 0:00,Canada,Ipoh Coffee,17
29,6,0,3/31/1998 0:00,4/6/1998 0:00,UK,Ipoh Coffee,17
43,30,0,4/14/1998 0:00,4/24/1998 0:00,UK,Ipoh Coffee,17
44,30,0.2,4/27/1998 0:00,5/1/1998 0:00,Brazil,Ipoh Coffee,17
62,36,0.15000001,5/4/1998 0:00,0000-00-00 00:00:00,Brazil,Ipoh Coffee,17
63,16,0,8/12/1996 0:00,8/16/1996 0:00,Sweden,Gula Malacca,27
9,21,0,8/19/1996 0:00,8/27/1996 0:00,Germany,Gula Malacca,27
54,24,0.1,8/27/1996 0:00,9/4/1996 0:00,Brazil,Gula Malacca,27
69,77,0.05,11/11/1996 0:00,11/20/1996 0:00,Austria,Gula Malacca,27
73,40,0.2,1/10/1997 0:00,1/21/1997 0:00,Canada,Gula Malacca,27
7,100,0.05,2/20/1997 0:00,2/26/1997 0:00,USA,Gula Malacca,27
59,2,0.15000001,3/10/1997 0:00,3/14/1997 0:00,USA,Gula Malacca,27
70,15,0.15000001,3/31/1997 0:00,4/8/1997 0:00,Portugal,Gula Malacca,27
8,9,0,4/25/1997 0:00,5/5/1997 0:00,Mexico,Gula Malacca,27
12,40,0,5/28/1997 0:00,6/6/1997 0:00,Portugal,Gula Malacca,27
24,10,0,6/6/1997 0:00,6/9/1997 0:00,Sweden,Gula Malacca,27
17,21,0,6/23/1997 0:00,6/30/1997 0:00,Mexico,Gula Malacca,27
46,10,0,8/7/1997 0:00,8/19/1997 0:00,USA,Gula Malacca,27
19,28,0.1,9/4/1997 0:00,9/10/1997 0:00,USA,Gula Malacca,27
35,21,0,9/22/1997 0:00,9/29/1997 0:00,Mexico,Gula Malacca,27
58,24,0,10/3/1997 0:00,10/22/1997 0:00,Germany,Gula Malacca,27
70,50,0.05,10/29/1997 0:00,10/31/1997 0:00,Germany,Gula Malacca,27
11,16,0,11/18/1997 0:00,11/27/1997 0:00,Germany,Gula Malacca,27
17,10,0,12/25/1997 0:00,1/14/1998 0:00,Venezuela,Gula Malacca,27
29,16,0.2,1/14/1998 0:00,1/19/1998 0:00,France,Gula Malacca,27
65,18,0.25,3/12/1998 0:00,3/13/1998 0:00,Canada,Gula Malacca,27
70,6,0.15000001,3/26/1998 0:00,4/23/1998 0:00,Belgium,Gula Malacca,27
47,12,0,4/20/1998 0:00,4/27/1998 0:00,USA,Gula Malacca,27
1,15,0,4/22/1998 0:00,5/1/1998 0:00,Brazil,Gula Malacca,27
34,15,0.2,12/19/1996 0:00,12/20/1996 0:00,UK,Rogede sild,5
68,30,0.1,3/5/1997 0:00,3/14/1997 0:00,Denmark,Rogede sild,5
71,21,0,4/10/1997 0:00,4/29/1997 0:00,Mexico,Rogede sild,5
59,100,0.15000001,5/27/1997 0:00,5/30/1997 0:00,Germany,Rogede sild,5
71,20,0,8/20/1997 0:00,9/1/1997 0:00,Venezuela,Rogede sild,5
76,110,0,10/22/1997 0:00,10/24/1997 0:00,USA,Rogede sild,5
3,40,0.2,11/13/1997 0:00,11/25/1997 0:00,USA,Rogede sild,5
76,40,0.15000001,11/21/1997 0:00,11/24/1997 0:00,Finland,Rogede sild,5
2,4,0,11/25/1997 0:00,11/27/1997 0:00,Italy,Rogede sild,5
59,27,0.05,12/15/1997 0:00,12/18/1997 0:00,Austria,Rogede sild,5
73,36,0.2,1/22/1998 0:00,2/10/1998 0:00,USA,Rogede sild,5
4,15,0,2/19/1998 0:00,2/27/1998 0:00,Belgium,Rogede sild,5
24,30,0,3/17/1998 0:00,3/20/1998 0:00,Venezuela,Rogede sild,5
48,20,0,4/9/1998 0:00,4/10/1998 0:00,Spain,Rogede sild,5
31,15,0.15000001,8/22/1996 0:00,8/28/1996 0:00,Brazil,Spegesild,95
32,30,0,10/8/1996 0:00,10/10/1996 0:00,USA,Spegesild,95
16,45,0,12/23/1996 0:00,12/26/1996 0:00,Austria,Spegesild,95
43,28,0.1,12/26/1996 0:00,1/3/1997 0:00,Venezuela,Spegesild,95
59,2,0.25,1/16/1997 0:00,1/28/1997 0:00,Denmark,Spegesild,95
55,20,0,1/28/1997 0:00,2/4/1997 0:00,Italy,Spegesild,95
57,5,0,2/5/1997 0:00,2/11/1997 0:00,France,Spegesild,95
70,10,0.2,2/21/1997 0:00,2/25/1997 0:00,France,Spegesild,95
5,20,0.05,2/27/1997 0:00,2/28/1997 0:00,France,Spegesild,95
36,5,0,3/6/1997 0:00,3/13/1997 0:00,Brazil,Spegesild,95
8,9,0.15000001,4/21/1997 0:00,4/24/1997 0:00,Brazil,Spegesild,95
51,2,0.25,8/25/1997 0:00,9/2/1997 0:00,Germany,Spegesild,95
60,21,0.1,8/25/1997 0:00,9/1/1997 0:00,Brazil,Spegesild,95
19,45,0,9/4/1997 0:00,9/15/1997 0:00,USA,Spegesild,95
47,60,0,9/16/1997 0:00,9/18/1997 0:00,Germany,Spegesild,95
19,18,0,10/8/1997 0:00,10/14/1997 0:00,USA,Spegesild,95
41,24,0,10/22/1997 0:00,10/24/1997 0:00,USA,Spegesild,95
53,28,0.05,11/17/1997 0:00,11/21/1997 0:00,UK,Spegesild,95
53,35,0,1/5/1998 0:00,1/9/1998 0:00,Brazil,Spegesild,95
56,21,0,2/9/1998 0:00,2/12/1998 0:00,France,Spegesild,95
